date,p_1cp_hourly_summer,p_top5_hourly_summer,ph_00,ph_01,ph_02,ph_03,ph_04,ph_05,ph_06,ph_07,ph_08,ph_09,ph_10,ph_11,ph_12,ph_13,ph_14,ph_15,ph_16,ph_17,ph_18,ph_19,ph_20,ph_21,ph_22,ph_23,peak_hour_mlh,sig_1cp_bin_0p5,sig_1cp_band,sig_top5_bin_0p5,sig_top5_band,p_4cp_hourly_monthlyTop4,p_4cp_daily_monthlyTop4,sig_4cp_hourly_bin_0p5,sig_4cp_hourly_band,sig_4cp_daily_bin_0p5,sig_4cp_daily_band
2023-08-21,0.0445,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.003,0.016,0.051,0.069,0.1255,0.08,0.1625,0.1655,0.239,0.0565,0.025,0.0065,0.0,19,0,GREEN,0,GREEN,0.247,0.514,0,GREEN,1,YELLOW
2023-08-22,0.0185,0.0355,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0295,0.0645,0.077,0.071,0.1885,0.189,0.2545,0.0585,0.047,0.0125,0.0005,19,0,GREEN,0,GREEN,0.1565,0.3195,0,GREEN,0,GREEN
2023-08-23,0.007,0.0155,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0055,0.0165,0.0415,0.054,0.0395,0.11,0.3805,0.233,0.0565,0.046,0.012,0.002,18,0,GREEN,0,GREEN,0.0965,0.211,0,GREEN,0,GREEN
2023-08-24,0.0035,0.0085,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.009,0.0355,0.0515,0.0625,0.056,0.1125,0.349,0.2025,0.0525,0.051,0.0135,0.002,18,0,GREEN,0,GREEN,0.0775,0.182,0,GREEN,0,GREEN
2023-08-25,0.005,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0065,0.0505,0.0895,0.0945,0.117,0.0595,0.1225,0.265,0.13,0.0295,0.0245,0.0065,0.0005,18,0,GREEN,0,GREEN,0.0895,0.211,0,GREEN,0,GREEN
2023-08-26,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.016,0.047,0.035,0.099,0.111,0.089,0.2255,0.238,0.0865,0.0365,0.01,0.001,19,0,GREEN,0,GREEN,0.02,0.082,0,GREEN,0,GREEN
2023-08-27,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0015,0.0095,0.0125,0.0405,0.3585,0.255,0.116,0.1695,0.028,0.003,18,0,GREEN,0,GREEN,0.0085,0.0405,0,GREEN,0,GREEN
2023-08-28,0.0,0.0005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.011,0.0355,0.035,0.0365,0.0865,0.2295,0.205,0.131,0.192,0.03,0.002,18,0,GREEN,0,GREEN,0.0145,0.0615,0,GREEN,0,GREEN
2023-08-29,0.0,0.0005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0095,0.036,0.033,0.0325,0.0985,0.2435,0.2075,0.1205,0.1835,0.029,0.002,18,0,GREEN,0,GREEN,0.0165,0.0665,0,GREEN,0,GREEN
2023-08-30,0.0,0.001,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0025,0.006,0.0155,0.0355,0.0395,0.0385,0.115,0.2765,0.2285,0.1,0.116,0.0225,0.002,18,0,GREEN,0,GREEN,0.0265,0.0945,0,GREEN,0,GREEN
2023-08-31,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0045,0.0135,0.0305,0.025,0.0275,0.0805,0.152,0.182,0.173,0.261,0.0415,0.003,21,0,GREEN,0,GREEN,0.004,0.034,0,GREEN,0,GREEN
2023-09-01,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.005,0.0145,0.036,0.0325,0.0345,0.103,0.244,0.195,0.166,0.1285,0.031,0.0025,18,0,GREEN,0,GREEN,,,0,,0,
2023-09-02,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.002,0.0095,0.015,0.035,0.042,0.091,0.353,0.124,0.208,0.091,0.0145,0.0035,18,0,GREEN,0,GREEN,0.2655,,0,GREEN,0,
2023-09-03,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0025,0.014,0.036,0.0415,0.0425,0.0875,0.1735,0.146,0.2405,0.181,0.03,0.0025,20,0,GREEN,0,GREEN,0.5365,,1,YELLOW,0,
2023-09-04,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.0115,0.054,0.0705,0.0665,0.0515,0.091,0.1915,0.1345,0.133,0.1685,0.018,0.002,18,0,GREEN,0,GREEN,0.2575,,0,GREEN,0,
2023-09-05,0.0225,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.019,0.044,0.123,0.0445,0.0375,0.0425,0.1525,0.349,0.124,0.032,0.018,0.0045,0.0,18,0,GREEN,0,GREEN,0.141,1.0,0,GREEN,1,RED
2023-09-06,0.0015,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.041,0.0635,0.123,0.041,0.032,0.03,0.163,0.28,0.1405,0.0385,0.0215,0.0055,0.0,18,0,GREEN,0,GREEN,0.0065,0.998,0,GREEN,1,RED
2023-09-07,0.0,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.033,0.0385,0.0745,0.0245,0.0655,0.0715,0.2335,0.2345,0.121,0.05,0.0295,0.0065,0.0005,18,0,GREEN,0,GREEN,0.0015,0.6175,0,GREEN,1,ORANGE
2023-09-08,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0135,0.0175,0.01,0.0355,0.0335,0.0825,0.069,0.2425,0.256,0.1325,0.0555,0.0355,0.0105,0.002,18,0,GREEN,0,GREEN,0.0,0.0215,0,GREEN,0,GREEN
2023-09-09,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.002,0.017,0.012,0.02,0.0185,0.0915,0.331,0.201,0.195,0.091,0.0105,0.0025,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2023-09-10,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0135,0.0245,0.0255,0.044,0.1645,0.215,0.271,0.1895,0.0415,0.0035,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2023-09-11,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.003,0.0035,0.015,0.018,0.037,0.0335,0.106,0.297,0.2095,0.146,0.1095,0.0185,0.001,18,0,GREEN,0,GREEN,0.0,0.0145,0,GREEN,0,GREEN
2023-09-12,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0025,0.0035,0.0105,0.0145,0.026,0.028,0.124,0.2845,0.203,0.1435,0.133,0.02,0.002,18,0,GREEN,0,GREEN,0.0,0.0125,0,GREEN,0,GREEN
2023-09-13,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.006,0.004,0.0055,0.017,0.0185,0.0215,0.017,0.102,0.2065,0.2215,0.167,0.1835,0.025,0.002,19,0,GREEN,0,GREEN,0.0,0.004,0,GREEN,0,GREEN
2023-09-14,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0025,0.003,0.0065,0.019,0.0195,0.0175,0.012,0.0755,0.192,0.2,0.219,0.1975,0.0295,0.002,20,0,GREEN,0,GREEN,0.0,0.0025,0,GREEN,0,GREEN
2023-09-15,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0035,0.0095,0.007,0.023,0.031,0.0435,0.027,0.016,0.1,0.2375,0.186,0.1485,0.1345,0.0215,0.0025,18,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-16,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0035,0.0055,0.006,0.0075,0.009,0.0165,0.0095,0.05,0.1615,0.213,0.3515,0.1305,0.0155,0.0045,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-17,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0015,0.0025,0.007,0.007,0.026,0.106,0.2475,0.279,0.2765,0.041,0.003,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-18,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0025,0.0055,0.0065,0.007,0.0075,0.0155,0.015,0.079,0.2025,0.2,0.257,0.178,0.021,0.0005,20,0,GREEN,0,GREEN,0.0,0.0025,0,GREEN,0,GREEN
2023-09-19,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0045,0.0055,0.006,0.0075,0.0155,0.0165,0.018,0.011,0.065,0.1365,0.1755,0.29,0.214,0.027,0.0015,20,0,GREEN,0,GREEN,0.0,0.001,0,GREEN,0,GREEN
2023-09-20,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.005,0.005,0.004,0.0075,0.0165,0.0225,0.0165,0.01,0.062,0.123,0.1505,0.306,0.2355,0.028,0.0015,20,0,GREEN,0,GREEN,0.0,0.001,0,GREEN,0,GREEN
2023-09-21,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0065,0.0075,0.007,0.012,0.0195,0.0215,0.019,0.013,0.067,0.162,0.146,0.271,0.214,0.0265,0.002,20,0,GREEN,0,GREEN,0.0,0.001,0,GREEN,0,GREEN
2023-09-22,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.021,0.031,0.0325,0.0495,0.046,0.0525,0.029,0.027,0.089,0.1605,0.1255,0.1825,0.1175,0.0195,0.003,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-23,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0095,0.0275,0.025,0.012,0.0075,0.0235,0.0395,0.0995,0.3025,0.346,0.078,0.01,0.003,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-24,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0025,0.005,0.004,0.0165,0.0705,0.215,0.342,0.306,0.029,0.003,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-25,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0075,0.007,0.0135,0.011,0.0155,0.0155,0.018,0.0125,0.0595,0.1295,0.145,0.3515,0.1825,0.0265,0.002,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2023-09-26,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.012,0.0115,0.0115,0.018,0.03,0.027,0.0205,0.064,0.1435,0.119,0.294,0.2085,0.0215,0.002,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2023-09-27,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0045,0.0065,0.0095,0.01,0.014,0.0275,0.021,0.015,0.059,0.14,0.138,0.328,0.1985,0.022,0.002,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2023-09-28,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.004,0.0065,0.0105,0.013,0.011,0.015,0.0185,0.0135,0.048,0.128,0.151,0.386,0.1655,0.0225,0.0015,20,0,GREEN,0,GREEN,0.0,0.001,0,GREEN,0,GREEN
2023-09-29,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.042,0.051,0.0385,0.0625,0.053,0.039,0.0245,0.0155,0.049,0.081,0.185,0.2415,0.085,0.015,0.0025,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2023-09-30,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0225,0.0085,0.0155,0.007,0.0085,0.0245,0.03,0.082,0.3585,0.371,0.0505,0.0105,0.0015,20,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-06-01,,,0.028,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0065,0.01,0.007,0.0095,0.012,0.0065,0.0225,0.1535,0.1885,0.329,0.111,0.094,0.0205,20,0,,0,,,,0,,0,
2024-06-02,0.4535,0.892,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0055,0.0195,0.008,0.0115,0.0475,0.138,0.2165,0.1875,0.1495,0.1905,0.02,19,0,YELLOW,1,RED,0.7305,,1,ORANGE,0,
2024-06-03,0.9485,0.981,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0065,0.0065,0.0085,0.0125,0.023,0.0215,0.022,0.1305,0.2145,0.2245,0.2075,0.063,0.053,0.0035,19,1,RED,1,RED,0.984,,1,RED,0,
2024-06-04,0.2255,0.4405,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0075,0.009,0.0115,0.012,0.0215,0.0355,0.0285,0.165,0.2205,0.1835,0.172,0.069,0.056,0.0035,18,0,GREEN,0,YELLOW,0.3515,,0,GREEN,0,
2024-06-05,0.0485,0.126,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.009,0.0165,0.0295,0.0305,0.0325,0.0205,0.191,0.2615,0.1725,0.153,0.042,0.0305,0.003,18,0,GREEN,0,GREEN,0.116,1.0,0,GREEN,1,RED
2024-06-06,0.056,0.114,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0115,0.017,0.031,0.0395,0.0285,0.0475,0.0405,0.199,0.241,0.1195,0.148,0.0395,0.0315,0.0035,18,0,GREEN,0,GREEN,0.096,1.0,0,GREEN,1,RED
2024-06-07,0.012,0.0375,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0145,0.02,0.021,0.023,0.0265,0.039,0.0225,0.169,0.2255,0.1665,0.178,0.038,0.044,0.004,18,0,GREEN,0,GREEN,0.023,0.194,0,GREEN,0,GREEN
2024-06-08,0.0,0.0005,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.008,0.01,0.0265,0.022,0.02,0.0135,0.065,0.2155,0.182,0.228,0.072,0.0745,0.0135,20,0,GREEN,0,GREEN,0.0,0.027,0,GREEN,0,GREEN
2024-06-09,0.001,0.0075,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.007,0.005,0.012,0.057,0.1115,0.233,0.2645,0.1405,0.149,0.013,20,0,GREEN,0,GREEN,0.003,0.09,0,GREEN,0,GREEN
2024-06-10,0.0035,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.001,0.001,0.0065,0.011,0.0115,0.0115,0.077,0.1845,0.206,0.285,0.0895,0.1035,0.0055,20,0,GREEN,0,GREEN,0.009,0.1285,0,GREEN,0,GREEN
2024-06-11,0.0025,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0065,0.003,0.006,0.0165,0.026,0.0145,0.0095,0.064,0.1395,0.156,0.2985,0.1095,0.1315,0.006,20,0,GREEN,0,GREEN,0.005,0.1115,0,GREEN,0,GREEN
2024-06-12,0.0055,0.0285,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.004,0.0035,0.005,0.0135,0.015,0.012,0.0145,0.084,0.162,0.179,0.266,0.1115,0.119,0.005,20,0,GREEN,0,GREEN,0.0145,0.152,0,GREEN,0,GREEN
2024-06-13,0.0375,0.0715,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0035,0.0095,0.019,0.022,0.0265,0.112,0.265,0.1865,0.2105,0.0735,0.0635,0.004,18,0,GREEN,0,GREEN,0.057,0.303,0,GREEN,0,GREEN
2024-06-14,0.062,0.0975,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,0.011,0.0245,0.0345,0.0485,0.046,0.1565,0.278,0.171,0.154,0.033,0.023,0.003,18,0,GREEN,0,GREEN,0.1045,0.4135,0,GREEN,0,YELLOW
2024-06-15,0.0025,0.0075,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0025,0.0125,0.0085,0.0215,0.0635,0.3635,0.299,0.158,0.0195,0.0185,0.006,18,0,GREEN,0,GREEN,0.005,0.0985,0,GREEN,0,GREEN
2024-06-16,0.001,0.001,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0015,0.0055,0.007,0.0075,0.0305,0.144,0.202,0.3355,0.1165,0.123,0.0145,20,0,GREEN,0,GREEN,0.0015,0.0555,0,GREEN,0,GREEN
2024-06-17,0.1225,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.0125,0.0215,0.023,0.1115,0.358,0.249,0.1555,0.0345,0.0245,0.003,18,0,GREEN,0,GREEN,0.1795,0.688,0,GREEN,1,ORANGE
2024-06-18,0.1245,0.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0105,0.015,0.019,0.0255,0.0525,0.0925,0.2555,0.3045,0.1035,0.087,0.019,0.008,0.002,18,0,GREEN,0,GREEN,0.161,0.432,0,GREEN,0,YELLOW
2024-06-19,0.044,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.015,0.0145,0.0295,0.075,0.0975,0.258,0.294,0.0915,0.0825,0.016,0.006,0.0005,18,0,GREEN,0,GREEN,0.126,0.657,0,GREEN,1,ORANGE
2024-06-20,0.011,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.026,0.045,0.053,0.039,0.049,0.103,0.1485,0.1915,0.2145,0.0475,0.06,0.0145,0.0065,0.0015,18,0,GREEN,0,GREEN,0.024,0.6085,0,GREEN,1,ORANGE
2024-06-21,0.0005,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.021,0.0425,0.048,0.056,0.062,0.1285,0.0815,0.207,0.1915,0.063,0.0735,0.014,0.007,0.002,17,0,GREEN,0,GREEN,0.003,0.1405,0,GREEN,0,GREEN
2024-06-22,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0175,0.089,0.033,0.0205,0.0975,0.1635,0.2405,0.146,0.164,0.0105,0.01,0.0025,18,0,GREEN,0,GREEN,0.0,0.0425,0,GREEN,0,GREEN
2024-06-23,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0225,0.0285,0.035,0.0645,0.1035,0.34,0.2105,0.1065,0.0695,0.012,0.0025,18,0,GREEN,0,GREEN,0.0,0.0375,0,GREEN,0,GREEN
2024-06-24,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.001,0.0065,0.0165,0.03,0.0235,0.0955,0.3165,0.2445,0.1875,0.045,0.0275,0.003,18,0,GREEN,0,GREEN,0.0005,0.0525,0,GREEN,0,GREEN
2024-06-25,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0025,0.0105,0.0245,0.019,0.029,0.146,0.349,0.221,0.1435,0.03,0.0195,0.0025,18,0,GREEN,0,GREEN,0.0005,0.073,0,GREEN,0,GREEN
2024-06-26,0.0005,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0025,0.0025,0.0155,0.0275,0.034,0.0525,0.1575,0.3015,0.1955,0.1665,0.0265,0.0135,0.0025,18,0,GREEN,0,GREEN,0.0015,0.108,0,GREEN,0,GREEN
2024-06-27,0.0,0.0005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0095,0.0205,0.0275,0.029,0.072,0.2545,0.278,0.226,0.044,0.031,0.003,19,0,GREEN,0,GREEN,0.0005,0.0475,0,GREEN,0,GREEN
2024-06-28,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0025,0.01,0.0215,0.016,0.018,0.0905,0.324,0.2415,0.209,0.028,0.021,0.003,18,0,GREEN,0,GREEN,0.0,0.0025,0,GREEN,0,GREEN
2024-06-29,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0255,0.092,0.074,0.0315,0.096,0.1255,0.2535,0.113,0.1385,0.014,0.023,0.0045,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-06-30,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0105,0.016,0.0135,0.0225,0.0615,0.229,0.329,0.216,0.0665,0.029,0.0035,19,0,GREEN,0,GREEN,0.0,0.008,0,GREEN,0,GREEN
2024-07-01,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.011,0.025,0.0235,0.0305,0.04,0.2345,0.354,0.2005,0.0325,0.012,0.005,19,0,GREEN,0,GREEN,,,0,,0,
2024-07-02,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0075,0.0135,0.0085,0.013,0.0545,0.307,0.3265,0.176,0.0525,0.0365,0.003,19,0,GREEN,0,GREEN,1.0,,1,RED,0,
2024-07-03,0.0015,0.004,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.024,0.0215,0.035,0.1285,0.333,0.238,0.1645,0.028,0.0135,0.0015,18,0,GREEN,0,GREEN,0.9985,,1,RED,0,
2024-07-04,0.003,0.0085,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0085,0.028,0.045,0.0475,0.083,0.131,0.285,0.2,0.1245,0.0295,0.0115,0.0025,18,0,GREEN,0,GREEN,0.2305,,0,GREEN,0,
2024-07-05,0.001,0.007,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.004,0.0145,0.042,0.062,0.049,0.0625,0.1665,0.3075,0.181,0.083,0.016,0.007,0.001,18,0,GREEN,0,GREEN,0.204,1.0,0,GREEN,1,RED
2024-07-06,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.009,0.024,0.024,0.038,0.0735,0.2055,0.3755,0.097,0.1245,0.011,0.009,0.0025,18,0,GREEN,0,GREEN,0.034,0.6195,0,GREEN,1,ORANGE
2024-07-07,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.004,0.014,0.0125,0.023,0.0745,0.2415,0.3645,0.188,0.0585,0.0145,0.003,19,0,GREEN,0,GREEN,0.063,0.2155,0,GREEN,0,GREEN
2024-07-08,0.014,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0155,0.0375,0.04,0.0605,0.137,0.3385,0.225,0.115,0.0205,0.0075,0.0005,18,0,GREEN,0,GREEN,0.321,0.382,0,GREEN,0,GREEN
2024-07-09,0.0125,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.0125,0.035,0.068,0.0755,0.1055,0.1795,0.2665,0.131,0.0905,0.024,0.0085,0.0015,18,0,GREEN,0,GREEN,0.2615,0.333,0,GREEN,0,GREEN
2024-07-10,0.008,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0215,0.046,0.077,0.0985,0.185,0.275,0.154,0.101,0.0225,0.009,0.002,18,0,GREEN,0,GREEN,0.1825,0.2545,0,GREEN,0,GREEN
2024-07-11,0.003,0.0095,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.015,0.032,0.0545,0.081,0.164,0.2955,0.2,0.114,0.0255,0.011,0.0025,18,0,GREEN,0,GREEN,0.1315,0.192,0,GREEN,0,GREEN
2024-07-12,0.0005,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0055,0.018,0.0395,0.0615,0.0685,0.152,0.3375,0.1935,0.0925,0.0175,0.009,0.0015,18,0,GREEN,0,GREEN,0.082,0.1375,0,GREEN,0,GREEN
2024-07-13,0.0,0.0005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0075,0.01,0.0245,0.044,0.144,0.3895,0.089,0.2585,0.0215,0.0055,0.001,18,0,GREEN,0,GREEN,0.0415,0.076,0,GREEN,0,GREEN
2024-07-14,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.004,0.022,0.0145,0.0235,0.08,0.2735,0.347,0.1855,0.0335,0.012,0.0025,19,0,GREEN,0,GREEN,0.0595,0.106,0,GREEN,0,GREEN
2024-07-15,0.016,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.0095,0.0245,0.0345,0.0515,0.0565,0.165,0.305,0.202,0.117,0.021,0.0105,0.0005,18,0,GREEN,0,GREEN,0.233,0.34,0,GREEN,0,GREEN
2024-07-16,0.019,0.042,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.006,0.022,0.0395,0.0885,0.09,0.174,0.2625,0.1895,0.0985,0.0195,0.0085,0.0005,18,0,GREEN,0,GREEN,0.248,0.3325,0,GREEN,0,GREEN
