date,p_1cp_hourly_summer,p_top5_hourly_summer,ph_00,ph_01,ph_02,ph_03,ph_04,ph_05,ph_06,ph_07,ph_08,ph_09,ph_10,ph_11,ph_12,ph_13,ph_14,ph_15,ph_16,ph_17,ph_18,ph_19,ph_20,ph_21,ph_22,ph_23,peak_hour_mlh,sig_1cp_bin_0p5,sig_1cp_band,sig_top5_bin_0p5,sig_top5_band,p_4cp_hourly_monthlyTop4,p_4cp_daily_monthlyTop4,sig_4cp_hourly_bin_0p5,sig_4cp_hourly_band,sig_4cp_daily_bin_0p5,sig_4cp_daily_band
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.003,0.0155,0.0255,0.1905,0.643,0.061,0.0225,0.03,0.0,19,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.0195,0.022,0.0355,0.023,0.0315,0.0575,0.281,0.3425,0.119,0.0535,0.003,0.0,19,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0075,0.01,0.0065,0.007,0.025,0.2085,0.3485,0.115,0.244,0.023,0.0,19,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0035,0.004,0.0165,0.1655,0.301,0.2995,0.1935,0.012,0.0,19,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0005,0.0025,0.0135,0.249,0.4035,0.2065,0.122,0.001,0.0,19,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.0015,0.008,0.021,0.39,0.4235,0.1375,0.0165,0.0,0.0,19,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0045,0.008,0.0745,0.672,0.177,0.055,0.008,0.0,0.0,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-08-25,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.461,0.441,0.076,0.015,0.0,0.0,18,0,GREEN,0,GREEN,0.0005,0.0025,0,GREEN,0,GREEN
2024-08-26,0.0035,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0005,0.003,0.077,0.599,0.2685,0.044,0.007,0.0,0.0,18,0,GREEN,0,GREEN,0.08,0.81,0,GREEN,1,RED
2024-08-27,0.032,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0125,0.155,0.613,0.165,0.039,0.0105,0.0,0.0,18,0,GREEN,0,GREEN,0.496,0.988,0,YELLOW,1,RED
2024-08-28,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0145,0.009,0.031,0.023,0.0405,0.0325,0.0535,0.416,0.192,0.1215,0.0375,0.0,0.0,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.006,0.0075,0.0235,0.4245,0.1695,0.254,0.1115,0.0015,0.0,18,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-08-30,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.005,0.0065,0.0485,0.7275,0.1345,0.058,0.0175,0.0005,0.0,18,0,GREEN,0,GREEN,0.0005,0.0005,0,GREEN,0,GREEN
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0275,0.029,0.0025,0.0,0.0165,0.4285,0.35,0.127,0.016,0.0,0.0,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.033,0.022,0.009,0.008,0.054,0.2405,0.382,0.11,0.14,0.0,0.0,19,0,GREEN,0,GREEN,,,0,,0,
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0015,0.0245,0.1025,0.1525,0.718,0.0005,0.0,21,0,GREEN,0,GREEN,0.049,,0,GREEN,0,
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.004,0.204,0.297,0.313,0.1815,0.0,0.0,20,0,GREEN,0,GREEN,0.9945,,1,RED,0,
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.476,0.276,0.1755,0.066,0.0005,0.0,18,0,GREEN,0,GREEN,0.998,,1,RED,0,
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.004,0.6735,0.2545,0.059,0.0085,0.0,0.0,18,0,GREEN,0,GREEN,0.9985,1.0,1,RED,1,RED
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0315,0.111,0.141,0.176,0.041,0.0675,0.203,0.0665,0.0745,0.0865,0.0,0.0,18,0,GREEN,0,GREEN,0.0315,0.9995,0,GREEN,1,RED
2024-09-07,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0375,0.002,0.0005,0.0025,0.033,0.39,0.348,0.039,0.135,0.0,0.0,18,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0035,0.061,0.3975,0.4095,0.1255,0.0025,0.0,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0,0.002,0.063,0.2,0.2725,0.4525,0.0085,0.0,21,0,GREEN,0,GREEN,0.0005,0.053,0,GREEN,0,GREEN
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0085,0.2725,0.265,0.2945,0.1585,0.0005,0.0,20,0,GREEN,0,GREEN,0.0015,0.2465,0,GREEN,0,GREEN
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.021,0.4565,0.2555,0.1745,0.092,0.0,0.0,18,0,GREEN,0,GREEN,0.0565,0.973,0,GREEN,1,RED
2024-09-12,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.676,0.235,0.0635,0.0065,0.0,0.0,18,0,GREEN,0,GREEN,0.9875,1.0,1,RED,1,RED
2024-09-13,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.002,0.003,0.051,0.6155,0.2885,0.036,0.0025,0.0,0.0,18,0,GREEN,0,GREEN,0.977,1.0,1,RED,1,RED
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0015,0.0015,0.012,0.0555,0.5325,0.3255,0.0695,0.001,0.0,0.0,18,0,GREEN,0,GREEN,0.052,0.5615,0,GREEN,1,YELLOW
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0185,0.3285,0.4955,0.1515,0.0045,0.0,0.0,19,0,GREEN,0,GREEN,0.5615,0.909,1,YELLOW,1,RED
2024-09-16,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0005,0.0195,0.712,0.23,0.035,0.0025,0.0,0.0,18,0,GREEN,0,GREEN,0.9915,0.997,1,RED,1,RED
2024-09-17,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0015,0.0365,0.755,0.1685,0.032,0.006,0.0,0.0,18,0,GREEN,0,GREEN,0.1165,0.8445,0,GREEN,1,RED
2024-09-18,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.051,0.675,0.212,0.0535,0.006,0.0,0.0,18,0,GREEN,0,GREEN,0.0975,0.6825,0,GREEN,1,ORANGE
2024-09-19,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.001,0.0365,0.7315,0.191,0.036,0.0035,0.0,0.0,18,0,GREEN,0,GREEN,0.126,0.664,0,GREEN,1,ORANGE
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0035,0.0065,0.0635,0.775,0.128,0.0195,0.0025,0.0,0.0,18,0,GREEN,0,GREEN,0.0175,0.0825,0,GREEN,0,GREEN
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.018,0.06,0.013,0.0115,0.114,0.5375,0.1855,0.0565,0.0025,0.0,0.0,18,0,GREEN,0,GREEN,0.0005,0.0005,0,GREEN,0,GREEN
2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.017,0.34,0.4495,0.167,0.0255,0.0,0.0,19,0,GREEN,0,GREEN,0.001,0.0045,0,GREEN,0,GREEN
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.014,0.007,0.0055,0.0095,0.0095,0.0145,0.0315,0.198,0.1225,0.425,0.1615,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.001,0,GREEN,0,GREEN
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.002,0.0015,0.0085,0.006,0.02,0.0335,0.1395,0.319,0.0985,0.351,0.02,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.0005,0,GREEN,0,GREEN
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0015,0.0065,0.015,0.039,0.01,0.053,0.3325,0.135,0.3595,0.046,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.001,0,GREEN,0,GREEN
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.001,0.0025,0.004,0.002,0.047,0.3135,0.206,0.408,0.015,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.001,0,GREEN,0,GREEN
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0045,0.0075,0.0055,0.007,0.003,0.0625,0.2845,0.2215,0.385,0.018,0.0,0.0,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.009,0.006,0.0015,0.007,0.0275,0.4655,0.101,0.369,0.011,0.0,0.0,18,0,GREEN,0,GREEN,0.0,0.0,0,GREEN,0,GREEN
2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.256,0.323,0.3665,0.051,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.0005,0,GREEN,0,GREEN
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0005,0.0,0.0195,0.268,0.2125,0.481,0.0175,0.0,0.0,20,0,GREEN,0,GREEN,0.0005,0.001,0,GREEN,0,GREEN
