date,p_1cp_hourly_summer,p_top5_hourly_summer,ph_00,ph_01,ph_02,ph_03,ph_04,ph_05,ph_06,ph_07,ph_08,ph_09,ph_10,ph_11,ph_12,ph_13,ph_14,ph_15,ph_16,ph_17,ph_18,ph_19,ph_20,ph_21,ph_22,ph_23,peak_hour_mlh,sig_1cp_bin_0p5,sig_1cp_band,sig_top5_bin_0p5,sig_top5_band,p_4cp_hourly_monthlyTop4,p_4cp_daily_monthlyTop4,sig_4cp_hourly_bin_0p5,sig_4cp_hourly_band,sig_4cp_daily_bin_0p5,sig_4cp_daily_band
2024-08-21,0.0005,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.0015,0.0045,0.0065,0.0115,0.0775,0.3185,0.345,0.121,0.1035,0.007,0.0,19,0,GREEN,0,GREEN,0.0015,0.017,0,GREEN,0,GREEN
2024-08-22,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.001,0.0045,0.007,0.015,0.051,0.32,0.297,0.17,0.1235,0.0085,0.0,18,0,GREEN,0,GREEN,0.0015,0.014,0,GREEN,0,GREEN
2024-08-23,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.0015,0.006,0.0115,0.01,0.079,0.404,0.3315,0.1005,0.051,0.0025,0.0,18,0,GREEN,0,GREEN,0.0025,0.025,0,GREEN,0,GREEN
2024-08-24,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0015,0.005,0.0095,0.1245,0.4785,0.2885,0.0625,0.0285,0.0005,0.0,18,0,GREEN,0,GREEN,0.004,0.0445,0,GREEN,0,GREEN
2024-08-25,0.004,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0045,0.03,0.568,0.319,0.0505,0.027,0.0005,0.0,18,0,GREEN,0,GREEN,0.1155,0.8005,0,GREEN,1,RED
2024-08-26,0.037,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0055,0.0215,0.137,0.5605,0.2065,0.051,0.0155,0.0,0.0,18,0,GREEN,0,GREEN,0.877,0.995,1,RED,1,RED
2024-08-27,0.046,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.0275,0.214,0.546,0.154,0.033,0.0105,0.0,0.0,18,0,GREEN,0,GREEN,0.814,0.912,1,RED,1,RED
2024-08-28,0.012,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.004,0.013,0.026,0.1195,0.523,0.221,0.068,0.0235,0.0005,0.0,18,0,GREEN,0,GREEN,0.1605,0.3525,0,GREEN,0,GREEN
2024-08-29,0.0045,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.008,0.017,0.105,0.528,0.2285,0.0665,0.0435,0.001,0.0,18,0,GREEN,0,GREEN,0.0295,0.0735,0,GREEN,0,GREEN
2024-08-30,0.0025,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.002,0.0075,0.019,0.0235,0.127,0.5745,0.1805,0.049,0.016,0.0,0.0,18,0,GREEN,0,GREEN,0.011,0.0245,0,GREEN,0,GREEN
2024-08-31,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0025,0.0095,0.0135,0.009,0.012,0.071,0.3245,0.333,0.2015,0.0215,0.0,0.0,19,0,GREEN,0,GREEN,0.001,0.001,0,GREEN,0,GREEN
2024-09-01,0.001,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.0105,0.0135,0.041,0.044,0.025,0.0255,0.041,0.1585,0.495,0.1125,0.019,0.0035,0.0,0.0,18,0,GREEN,0,GREEN,,,0,,0,
2024-09-02,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.1065,0.098,0.064,0.056,0.0225,0.011,0.011,0.015,0.062,0.152,0.2725,0.101,0.015,0.0015,0.0,19,0,GREEN,0,GREEN,0.0275,,0,GREEN,0,
2024-09-03,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.003,0.0115,0.0125,0.012,0.0765,0.13,0.0095,0.009,0.0165,0.0235,0.0325,0.263,0.254,0.14,0.0055,0.0,19,0,GREEN,0,GREEN,0.0045,,0,GREEN,0,
2024-09-04,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.093,0.018,0.013,0.01,0.007,0.0015,0.003,0.002,0.0095,0.0635,0.0585,0.199,0.3775,0.031,0.0,21,0,GREEN,0,GREEN,0.0015,,0,GREEN,0,
2024-09-05,0.0005,0.0005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0235,0.0215,0.021,0.0525,0.0485,0.0275,0.021,0.0145,0.0285,0.0915,0.089,0.097,0.234,0.222,0.0,21,0,GREEN,0,GREEN,0.0015,0.5435,0,GREEN,1,YELLOW
2024-09-06,0.0005,0.0005,0.3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0015,0.0015,0.001,0.001,0.004,0.0125,0.053,0.156,0.2185,0.1015,0.09,0.001,0,0,GREEN,0,GREEN,0.0015,0.468,0,GREEN,0,YELLOW
2024-09-07,0.014,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.006,0.013,0.035,0.1535,0.371,0.307,0.098,0.011,0.003,0.0,18,0,GREEN,0,GREEN,0.9995,1.0,1,RED,1,RED
2024-09-08,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0025,0.0045,0.0115,0.015,0.018,0.0955,0.336,0.377,0.109,0.0255,0.004,0.0,19,0,GREEN,0,GREEN,0.009,1.0,0,GREEN,1,RED
2024-09-09,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.004,0.006,0.0145,0.013,0.006,0.008,0.0155,0.098,0.1195,0.314,0.377,0.0155,0.0,21,0,GREEN,0,GREEN,0.0,0.2985,0,GREEN,0,GREEN
2024-09-10,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.033,0.0075,0.0065,0.002,0.0025,0.0015,0.0015,0.0025,0.0095,0.055,0.1465,0.5535,0.1555,0.0045,0.0,20,0,GREEN,0,GREEN,0.0,0.425,0,GREEN,0,YELLOW
2024-09-11,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.001,0.003,0.0025,0.0005,0.0,0.0005,0.002,0.033,0.5295,0.3915,0.0255,0.002,0.0005,0.0,18,0,GREEN,0,GREEN,0.0,0.238,0,GREEN,0,GREEN
2024-09-12,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.006,0.0035,0.005,0.0035,0.0035,0.003,0.0105,0.141,0.7155,0.0815,0.0165,0.0035,0.0,0.0,18,0,GREEN,0,GREEN,0.0445,1.0,0,GREEN,1,RED
2024-09-13,0.0035,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0065,0.0195,0.123,0.59,0.2245,0.0315,0.0025,0.0,0.0,18,0,GREEN,0,GREEN,0.1055,0.876,0,GREEN,1,RED
2024-09-14,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.006,0.0195,0.0335,0.119,0.7105,0.0505,0.058,0.0015,0.0,0.0,18,0,GREEN,0,GREEN,0.011,0.161,0,GREEN,0,GREEN
2024-09-15,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0095,0.0155,0.047,0.3775,0.3175,0.1865,0.0445,0.0,0.0,18,0,GREEN,0,GREEN,0.006,0.071,0,GREEN,0,GREEN
2024-09-16,0.002,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.006,0.013,0.071,0.493,0.2455,0.15,0.019,0.0,0.0,18,0,GREEN,0,GREEN,0.045,0.349,0,GREEN,0,GREEN
2024-09-17,0.002,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0115,0.0095,0.0825,0.5805,0.221,0.075,0.0155,0.0,0.0,18,0,GREEN,0,GREEN,0.0545,0.3015,0,GREEN,0,GREEN
2024-09-18,0.0025,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0145,0.015,0.141,0.4915,0.2055,0.104,0.024,0.0,0.0,18,0,GREEN,0,GREEN,0.057,0.3,0,GREEN,0,GREEN
2024-09-19,0.002,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.003,0.008,0.014,0.107,0.435,0.198,0.1825,0.051,0.001,0.0,18,0,GREEN,0,GREEN,0.042,0.233,0,GREEN,0,GREEN
2024-09-20,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.002,0.0015,0.009,0.0255,0.0195,0.121,0.4845,0.266,0.0595,0.0105,0.0,0.0,18,0,GREEN,0,GREEN,0.013,0.0595,0,GREEN,0,GREEN
2024-09-21,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.001,0.0065,0.008,0.0085,0.0155,0.068,0.224,0.3605,0.283,0.021,0.001,0.0,19,0,GREEN,0,GREEN,0.001,0.0035,0,GREEN,0,GREEN
2024-09-22,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.004,0.0055,0.0325,0.233,0.3275,0.313,0.082,0.0005,0.0,19,0,GREEN,0,GREEN,0.0015,0.007,0,GREEN,0,GREEN
2024-09-23,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0015,0.0005,0.003,0.006,0.009,0.087,0.4055,0.2775,0.1715,0.0365,0.0005,0.0,18,0,GREEN,0,GREEN,0.004,0.015,0,GREEN,0,GREEN
2024-09-24,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.001,0.0015,0.001,0.003,0.006,0.0125,0.0915,0.347,0.195,0.274,0.064,0.0015,0.0,18,0,GREEN,0,GREEN,0.0015,0.01,0,GREEN,0,GREEN
2024-09-25,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.009,0.0085,0.0095,0.0085,0.015,0.0295,0.13,0.2965,0.135,0.284,0.0685,0.002,0.0,18,0,GREEN,0,GREEN,0.0015,0.0065,0,GREEN,0,GREEN
2024-09-26,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0035,0.0075,0.011,0.0175,0.0125,0.0165,0.026,0.0835,0.234,0.18,0.309,0.095,0.0025,0.0,20,0,GREEN,0,GREEN,0.0005,0.0035,0,GREEN,0,GREEN
2024-09-27,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.0045,0.0075,0.0245,0.033,0.0255,0.012,0.0245,0.078,0.2005,0.1985,0.313,0.069,0.002,0.0,20,0,GREEN,0,GREEN,0.0005,0.0015,0,GREEN,0,GREEN
2024-09-28,0.0005,0.0005,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.004,0.0025,0.0105,0.005,0.003,0.0105,0.0445,0.1845,0.2525,0.4235,0.055,0.002,0.0,20,0,GREEN,0,GREEN,0.0,0.0005,0,GREEN,0,GREEN
2024-09-29,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005,0.0025,0.009,0.084,0.2305,0.6195,0.052,0.001,0.0,20,0,GREEN,0,GREEN,0.0005,0.0015,0,GREEN,0,GREEN
2024-09-30,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.001,0.0015,0.0035,0.0055,0.0075,0.009,0.0625,0.185,0.2335,0.4405,0.0475,0.0015,0.0,20,0,GREEN,0,GREEN,0.001,0.005,0,GREEN,0,GREEN
